desired_scenario;cadidate_scenario;Desired Given DNF;Shared Given DNF;Penality Given;Global Similarity Given;Final Similarity Given;Desired When DNF;Shared When DNF;Penality When;Global Similarity When;Final Similarity When;Desired Then DNF;Shared Then DNF;Penality Then;Global Similarity Then;Final Similarity Then;Scenario Similarity;Action
Candidate_2130;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2131;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10;height >= 30 AND source_distance == 0;0.574468085106383;1.0;0.42553191489361697;-0.03275920297196896;behavior_1
Candidate_2132;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND b2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.574468085106383;1.0;0.42553191489361697;-0.03275920297196896;behavior_1
Candidate_2133;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND b2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.574468085106383;1.0;0.42553191489361697;-0.03275920297196896;behavior_1
Candidate_2134;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND c2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.574468085106383;1.0;0.42553191489361697;-0.03275920297196896;behavior_1
Candidate_2135;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND c2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.574468085106383;1.0;0.42553191489361697;-0.03275920297196896;behavior_1
Candidate_2136;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.574468085106383;1.0;0.42553191489361697;-0.03275920297196896;behavior_1
Candidate_2137;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND b2 > 10 AND c2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.574468085106383;1.0;0.42553191489361697;-0.03275920297196896;behavior_1
Candidate_2138;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND b2 > 10 AND c2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.574468085106383;1.0;0.42553191489361697;-0.03275920297196896;behavior_1
Candidate_2139;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND b2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.574468085106383;1.0;0.42553191489361697;-0.03275920297196896;behavior_1
Candidate_2140;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.574468085106383;1.0;0.42553191489361697;-0.03275920297196896;behavior_1
Candidate_2141;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;-0.10368118878757175;behavior_1
Candidate_2142;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;-0.10368118878757175;behavior_1
Candidate_2143;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND a2 > 10 AND b2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;-0.10368118878757175;behavior_1
Candidate_2144;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND a2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;-0.10368118878757175;behavior_1
Candidate_2145;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;-0.10368118878757175;behavior_1
Candidate_2146;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;-0.10368118878757175;behavior_1
Candidate_2147;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;-0.10368118878757175;behavior_1
Candidate_2148;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;source_distance == 0 AND a2 > 10 AND b2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;-0.10368118878757175;behavior_1
Candidate_2149;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;source_distance == 0 AND a2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;-0.10368118878757175;behavior_1
Candidate_2150;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;source_distance == 0 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;-0.10368118878757175;behavior_1
Candidate_2151;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2152;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.6428571428571428;1.0;0.3571428571428572;-0.055555555555555546;behavior_1
Candidate_2153;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6428571428571428;1.0;0.3571428571428572;-0.055555555555555546;behavior_1
Candidate_2154;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND b2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6428571428571428;1.0;0.3571428571428572;-0.055555555555555546;behavior_1
Candidate_2155;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6428571428571428;1.0;0.3571428571428572;-0.055555555555555546;behavior_1
Candidate_2156;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6428571428571428;1.0;0.3571428571428572;-0.055555555555555546;behavior_1
Candidate_2157;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.8214285714285714;1.0;0.1785714285714286;-0.11507936507936507;behavior_1
Candidate_2158;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.8214285714285714;1.0;0.1785714285714286;-0.11507936507936507;behavior_1
Candidate_2159;desired_1;satellite_count >= 7 AND a1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6923076923076923;1.0;0.3076923076923077;-0.07203907203907205;behavior_1
Candidate_2160;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30;height >= 30 AND source_distance == 0;0.09090909090909094;1.0;0.9090909090909091;0.12842712842712842;behavior_1
Candidate_2161;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;source_distance == 0;height >= 30 AND source_distance == 0;0.09090909090909094;1.0;0.9090909090909091;0.12842712842712842;behavior_1
Candidate_2162;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;a2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2163;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;b2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2164;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;c2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2165;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;d2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2166;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2167;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.15873015873015872;behavior_1
Candidate_2168;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND a2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;-0.007936507936507945;behavior_1
Candidate_2169;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND b2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;-0.007936507936507945;behavior_1
Candidate_2170;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND c2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;-0.007936507936507945;behavior_1
Candidate_2171;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND d2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;-0.007936507936507945;behavior_1
Candidate_2172;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND e2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;-0.007936507936507945;behavior_1
Candidate_2173;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;source_distance == 0 AND a2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;-0.007936507936507945;behavior_1
Candidate_2174;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;source_distance == 0 AND b2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;-0.007936507936507945;behavior_1
Candidate_2175;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;source_distance == 0 AND c2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;-0.007936507936507945;behavior_1
Candidate_2176;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;source_distance == 0 AND d2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;-0.007936507936507945;behavior_1
Candidate_2177;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;source_distance == 0 AND e2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;-0.007936507936507945;behavior_1
Candidate_2178;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;a2 > 10 AND b2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2179;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;a2 > 10 AND c2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2180;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;a2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2181;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;a2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2182;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;b2 > 10 AND c2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2183;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;b2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2184;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;b2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2185;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;c2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2186;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;c2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2187;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;-0.5079365079365079;behavior_1
Candidate_2188;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND a2 > 10;height >= 30 AND source_distance == 0;0.31034482758620685;1.0;0.6896551724137931;0.05528188286808977;behavior_1
Candidate_2189;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND b2 > 10;height >= 30 AND source_distance == 0;0.31034482758620685;1.0;0.6896551724137931;0.05528188286808977;behavior_1
Candidate_2190;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND c2 > 10;height >= 30 AND source_distance == 0;0.31034482758620685;1.0;0.6896551724137931;0.05528188286808977;behavior_1
Candidate_2191;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND d2 > 10;height >= 30 AND source_distance == 0;0.31034482758620685;1.0;0.6896551724137931;0.05528188286808977;behavior_1
Candidate_2192;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND source_distance == 0 AND e2 > 10;height >= 30 AND source_distance == 0;0.31034482758620685;1.0;0.6896551724137931;0.05528188286808977;behavior_1
Candidate_2193;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND a2 > 10 AND b2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;-0.05966064586754242;behavior_1
Candidate_2194;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND a2 > 10 AND c2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;-0.05966064586754242;behavior_1
Candidate_2195;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND a2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;-0.05966064586754242;behavior_1
Candidate_2196;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND a2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;-0.05966064586754242;behavior_1
Candidate_2197;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND b2 > 10 AND c2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;-0.05966064586754242;behavior_1
Candidate_2198;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND b2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;-0.05966064586754242;behavior_1
Candidate_2199;desired_1;satellite_count >= 7 AND b1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.5238095238095238;1.0;0.47619047619047616;takeoff == 1;b > 10 AND dt > 0;1.0;0;-1.0;height >= 30 AND b2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;-0.05966064586754242;behavior_1
